Order ID,Customer ID,Product ID,Order Date,Category,Sub-Category,Quantity,Sales Amount,Discount,Profit,Tax Amount,Region,State,City,Payment Mode
2210db9c,a9081bf8,2440,2023-05-07 17:00:00,Clothing,Men,1,21.45,22.29,387.79,1.5,West,Texas,Dallas,Debit Card
ed8fc6b7,bdc8adc5,2206,2023-05-07 18:00:00,Home Decor,Vases,1,1306.65,19.45,321.13,91.47,North,New York,Houston,Debit Card
b32a4a8c,e7d37d60,2231,2023-05-07 19:00:00,Clothing,Men,4,1792.38,18.23,456.55,125.47,North,California,Los Angeles,Credit Card
304f43d7,29e52c20,2357,2023-05-07 20:00:00,Electronics,Tablets,4,926.19,22.71,156.17,64.83,North,New York,Miami,Debit Card
b58fb215,8b3b6020,2196,2023-05-07 21:00:00,Home Decor,Lighting,4,1899.42,4.24,490.06,132.96,South,California,Los Angeles,Bank Transfer
d41bf8fe,1e5959ad,2480,2023-05-07 22:00:00,Clothing,Men,5,1223.01,12.86,253.56,85.61,South,Texas,Chicago,Credit Card
eaa17cec,045f2ec0,2409,2023-05-07 23:00:00,Home Decor,Curtains,2,1493.67,9.03,304.63,104.56,South,New York,Chicago,Debit Card
ce8cb991,29fa91f4,2249,2023-05-08 00:00:00,Electronics,Laptops,3,1548.41,6.5,23.81,108.39,East,Illinois,Miami,Debit Card
e2b841ac,9dd1452b,2442,2023-05-08 01:00:00,Clothing,Kids,3,1244.63,22.51,413.27,87.12,West,Illinois,Los Angeles,Debit Card
55a1ee4a,7aafb88d,2088,2023-05-08 02:00:00,Sports,Indoor,3,519.03,24.23,57.78,36.33,North,California,Los Angeles,Credit Card
32e557d9,e10f21e8,2267,2023-05-08 03:00:00,Electronics,Accessories,1,453.34,16.52,421.55,31.73,North,California,Dallas,Debit Card
c3ff89a4,4e256b86,2143,2023-05-08 04:00:00,Sports,Gym,2,773.38,2.85,135.85,54.14,East,California,Chicago,Credit Card
e050dd1f,5b86b3e0,2332,2023-05-08 05:00:00,Home Decor,Lighting,2,1263.12,4.01,203.88,88.42,North,Illinois,Miami,Debit Card
f13d7d7e,4a55553d,2467,2023-05-08 06:00:00,Home Decor,Curtains,2,1802.65,28.42,495.52,126.19,West,Texas,Miami,Credit Card
76009f2d,5bf0ee4f,2328,2023-05-08 07:00:00,Furniture,Chairs,4,514.89,1.08,482.68,36.04,North,Illinois,Los Angeles,Credit Card
809abf63,f4a9f72d,2026,2023-05-08 08:00:00,Clothing,Kids,3,776.98,25.39,82.51,54.39,North,New York,Miami,PayPal
de271bc5,2dd59260,2127,2023-05-08 09:00:00,Home Decor,Curtains,4,497.84,16.74,214.55,34.85,North,Texas,Los Angeles,PayPal
1e828104,1905128c,2286,2023-05-08 10:00:00,Clothing,Kids,2,232.59,2.28,161.75,16.28,East,Florida,Houston,Debit Card
67caa31f,576b3ceb,2100,2023-05-08 11:00:00,Home Decor,Wall Art,5,939.75,28.14,42.13,65.78,South,Texas,Chicago,Debit Card
f6758e95,1487ff52,2171,2023-05-08 12:00:00,Sports,Outdoor,1,1204.04,23.93,493.03,84.28,South,Illinois,Dallas,PayPal
1ea3caa7,8dd0db07,2244,2023-05-08 13:00:00,Furniture,Tables,5,652.33,17.9,187.72,45.66,West,Texas,Dallas,Debit Card
a771fa38,af2373c0,2022,2023-05-08 14:00:00,Clothing,Accessories,4,248.69,17.76,14.55,17.41,North,California,Houston,Credit Card
7f05f9bd,a0b00702,2194,2023-05-08 15:00:00,Furniture,Sofas,4,1716.37,11.92,325.84,120.15,South,New York,Dallas,Bank Transfer
4075448f,6c051163,2107,2023-05-08 16:00:00,Home Decor,Lighting,4,806.64,23.39,279.0,56.46,West,Texas,Dallas,Debit Card
79092428,bc30a02e,2257,2023-05-08 17:00:00,Electronics,Accessories,5,941.35,5.67,115.59,65.89,South,California,Chicago,Credit Card
a909145b,44ae7cad,2119,2023-05-08 18:00:00,Clothing,Accessories,5,1197.86,18.35,318.22,83.85,South,Illinois,Chicago,PayPal
6f9c553e,fd8cebe8,2186,2023-05-08 19:00:00,Home Decor,Wall Art,5,1368.16,22.53,346.0,95.77,North,Florida,Chicago,Bank Transfer
3b5bbe7a,b3d5f5be,2202,2023-05-08 20:00:00,Clothing,Men,1,310.7,2.62,123.09,21.75,West,California,Chicago,Credit Card
baed3b7e,85206be0,2441,2023-05-08 21:00:00,Electronics,Smartphones,1,382.18,6.5,375.81,26.75,North,New York,Dallas,Credit Card
b16e60ba,3416c6c2,2397,2023-05-08 22:00:00,Home Decor,Wall Art,3,296.76,0.8,102.05,20.77,North,California,Houston,Bank Transfer
7fdf53f3,5a2fff87,2452,2023-05-08 23:00:00,Furniture,Tables,3,1334.13,11.9,24.18,93.39,East,Florida,Chicago,Credit Card
d3d2f0ab,288b678e,2181,2023-05-09 00:00:00,Furniture,Tables,4,1003.73,25.78,173.47,70.26,South,Texas,Dallas,Bank Transfer
4ef34901,49f3dd52,2279,2023-05-09 01:00:00,Electronics,Accessories,1,220.15,15.6,471.23,15.41,South,California,Miami,Bank Transfer
57fa2d90,a0800dd2,2083,2023-05-09 02:00:00,Electronics,Tablets,5,362.18,17.73,129.41,25.35,South,Texas,Houston,Bank Transfer
a4dda779,afc8bf25,2487,2023-05-09 03:00:00,Clothing,Accessories,1,1456.61,3.17,449.3,101.96,North,Illinois,Chicago,PayPal
059d213f,c9df52bc,2206,2023-05-09 04:00:00,Clothing,Men,5,673.8,18.25,471.79,47.17,North,California,Los Angeles,Bank Transfer
e1797d0f,7525af4c,2096,2023-05-09 05:00:00,Electronics,Laptops,2,1197.27,17.07,236.88,83.81,East,Texas,Dallas,Bank Transfer
9cf25f25,afeb1a36,2026,2023-05-09 06:00:00,Home Decor,Lighting,5,1907.37,11.09,345.07,133.52,South,Illinois,Chicago,Debit Card
3c6d5a2b,52be76d2,2190,2023-05-09 07:00:00,Furniture,Sofas,2,1461.36,12.27,169.32,102.3,East,Illinois,Miami,Debit Card
9c81ec47,084479b1,2385,2023-05-09 08:00:00,Sports,Outdoor,5,63.63,6.69,388.5,4.45,North,Texas,Chicago,PayPal
468c5b27,ee22f685,2140,2023-05-09 09:00:00,Furniture,Chairs,3,1257.59,27.79,268.53,88.03,West,New York,Chicago,Debit Card
3db538c0,b7642c42,2338,2023-05-09 10:00:00,Home Decor,Lighting,1,1878.02,6.74,248.5,131.46,South,New York,Chicago,Credit Card
a358219b,1905128c,2191,2023-05-09 11:00:00,Sports,Gym,4,408.25,11.06,494.62,28.58,West,Florida,Los Angeles,Debit Card
5f835a54,b9f3d6b5,2231,2023-05-09 12:00:00,Home Decor,Wall Art,2,562.21,21.25,290.12,39.35,East,California,Miami,PayPal
f337aa0b,bb28ed9d,2238,2023-05-09 13:00:00,Sports,Indoor,3,858.26,29.06,167.85,60.08,West,Florida,Dallas,PayPal
bad78250,a51ab182,2176,2023-05-09 14:00:00,Sports,Indoor,1,540.48,11.7,249.48,37.83,East,New York,Chicago,Credit Card
dc2f9b89,23c78587,2267,2023-05-09 15:00:00,Sports,Footwear,2,701.52,20.67,222.54,49.11,South,California,Houston,Bank Transfer
b97f78f2,c9df52bc,2216,2023-05-09 16:00:00,Sports,Outdoor,2,1341.52,21.21,127.38,93.91,South,Florida,Los Angeles,PayPal
e9e63fc1,11f0c1cd,2464,2023-05-09 17:00:00,Furniture,Chairs,2,1780.08,28.02,185.1,124.61,West,California,Dallas,PayPal
87f297c9,9f6f9d56,2177,2023-05-09 18:00:00,Clothing,Women,5,1048.4,10.12,300.65,73.39,South,Florida,Miami,PayPal
25de1e42,f104b820,2129,2023-05-09 19:00:00,Home Decor,Lighting,1,1508.19,5.04,110.6,105.57,North,Texas,Dallas,Bank Transfer
4b014a48,d6a1081d,2351,2023-05-09 20:00:00,Clothing,Women,5,982.71,6.21,180.71,68.79,South,Texas,Miami,Credit Card
46e92795,2b99c119,2187,2023-05-09 21:00:00,Clothing,Kids,5,1899.46,21.45,340.52,132.96,North,New York,Dallas,PayPal
9328002b,e249dad3,2198,2023-05-09 22:00:00,Furniture,Sofas,3,212.8,4.1,45.33,14.9,South,Texas,Houston,Debit Card
9b4f3dae,6b495d6c,2208,2023-05-09 23:00:00,Electronics,Tablets,3,1126.19,25.89,139.32,78.83,South,Illinois,Miami,Debit Card
c9e5d0c8,5bea5fbc,2452,2023-05-10 00:00:00,Home Decor,Curtains,5,711.14,5.17,33.18,49.78,West,California,Miami,Credit Card
02ae9ac5,d6b2d533,2366,2023-05-10 01:00:00,Sports,Outdoor,2,1043.5,23.27,454.69,73.05,North,Texas,Houston,PayPal
00e9fa10,26edaa86,2202,2023-05-10 02:00:00,Electronics,Laptops,2,1468.89,5.09,120.77,102.82,South,New York,Los Angeles,Debit Card
8e470568,f6f71b52,2180,2023-05-10 03:00:00,Home Decor,Lighting,3,161.05,7.03,390.62,11.27,South,New York,Miami,Debit Card
537c803d,11f0c1cd,2364,2023-05-10 04:00:00,Sports,Footwear,3,88.08,22.76,394.85,6.17,South,Florida,Dallas,Credit Card
f485b61d,c07f01a2,2136,2023-05-10 05:00:00,Clothing,Women,3,1827.46,0.35,57.77,127.92,East,California,Houston,Bank Transfer
ecf337c3,3de586a6,2369,2023-05-10 06:00:00,Clothing,Women,1,195.46,8.96,59.93,13.68,East,California,Miami,Credit Card
425c2b5d,3fba5118,2124,2023-05-10 07:00:00,Electronics,Smartphones,2,564.29,17.43,120.3,39.5,West,New York,Chicago,PayPal
19705a95,ef73c84b,2447,2023-05-10 08:00:00,Sports,Gym,2,818.44,2.19,147.89,57.29,North,New York,Los Angeles,PayPal
d4777d96,29e52c20,2332,2023-05-10 09:00:00,Sports,Footwear,5,1928.31,14.48,161.11,134.98,West,Illinois,Los Angeles,Credit Card
f467e2d6,ff65141f,2454,2023-05-10 10:00:00,Sports,Footwear,2,1322.95,10.42,259.39,92.61,West,Texas,Los Angeles,Bank Transfer
bc73a24d,07281310,2030,2023-05-10 11:00:00,Furniture,Chairs,2,410.11,28.47,387.54,28.71,South,Florida,Houston,Credit Card
43e25150,6697983e,2372,2023-05-10 12:00:00,Sports,Indoor,3,102.18,0.35,420.09,7.15,East,California,Los Angeles,Bank Transfer
92e1ff4a,2054a2d6,2336,2023-05-10 13:00:00,Electronics,Accessories,1,163.13,11.79,21.4,11.42,South,California,Miami,Credit Card
4db51be2,bbe31c9f,2250,2023-05-10 14:00:00,Furniture,Tables,4,600.6,18.86,104.27,42.04,West,California,Dallas,PayPal
ce70f9fd,b2bed81c,2050,2023-05-10 15:00:00,Furniture,Beds,4,734.7,12.44,450.77,51.43,East,Illinois,Chicago,PayPal
254f66a3,5491be8f,2383,2023-05-10 16:00:00,Clothing,Accessories,2,1071.25,14.54,12.4,74.99,North,New York,Miami,Credit Card
55a3d657,c53b7a9c,2142,2023-05-10 17:00:00,Electronics,Accessories,2,929.13,18.8,78.7,65.04,North,Texas,Dallas,Bank Transfer
48486682,d18200df,2330,2023-05-10 18:00:00,Sports,Gym,5,744.55,7.99,72.54,52.12,North,Illinois,Los Angeles,PayPal
56d8df51,a2cd2cf4,2007,2023-05-10 19:00:00,Electronics,Laptops,5,304.78,21.73,37.75,21.33,West,Florida,Chicago,Debit Card
7c29edc5,1cec72d9,2484,2023-05-10 20:00:00,Sports,Footwear,3,1732.58,5.11,52.0,121.28,South,Texas,Dallas,Credit Card
227c3185,ad4e69cd,2074,2023-05-10 21:00:00,Home Decor,Curtains,3,917.16,23.44,10.66,64.2,North,New York,Houston,Bank Transfer
9502d0c2,58ccfb72,2072,2023-05-10 22:00:00,Home Decor,Curtains,3,1809.16,8.31,263.06,126.64,East,Illinois,Chicago,Debit Card
4ef70710,223965c9,2237,2023-05-10 23:00:00,Clothing,Kids,3,862.62,15.21,108.36,60.38,North,Illinois,Houston,Bank Transfer
9b87b1d6,142e1e96,2119,2023-05-11 00:00:00,Furniture,Tables,2,238.43,29.13,492.26,16.69,East,New York,Chicago,PayPal
e3f142a9,11f0c1cd,2107,2023-05-11 01:00:00,Electronics,Laptops,5,1570.28,3.55,350.51,109.92,West,Florida,Houston,Debit Card
82ab7d30,7bcbd0b3,2417,2023-05-11 02:00:00,Electronics,Accessories,2,1895.43,5.07,245.78,132.68,West,California,Chicago,PayPal
38ce822a,75dc4df5,2483,2023-05-11 03:00:00,Electronics,Smartphones,1,555.92,5.08,25.87,38.91,North,California,Los Angeles,Debit Card
ca6187bc,29339a7b,2328,2023-05-11 04:00:00,Sports,Gym,3,607.03,29.41,253.52,42.49,North,Florida,Dallas,Credit Card
24e29286,ae555529,2308,2023-05-11 05:00:00,Clothing,Accessories,2,98.9,1.24,317.81,6.92,North,Illinois,Chicago,Credit Card
3ed49ea3,3b945a3a,2182,2023-05-11 06:00:00,Electronics,Accessories,2,1140.05,16.45,39.08,79.8,South,New York,Los Angeles,Bank Transfer
5afc9fc9,09f1ed7c,2418,2023-05-11 07:00:00,Home Decor,Lighting,2,607.27,19.68,260.21,42.51,North,Illinois,Los Angeles,Bank Transfer
080b4c7e,a9081bf8,2086,2023-05-11 08:00:00,Furniture,Sofas,4,527.2,4.41,353.51,36.9,West,Florida,Houston,Bank Transfer
ba342a08,9d39130f,2389,2023-05-11 09:00:00,Electronics,Tablets,3,1524.13,15.99,88.36,106.69,East,Illinois,Dallas,Bank Transfer
89f39b4e,e4280f2e,2057,2023-05-11 10:00:00,Home Decor,Lighting,2,384.68,6.97,259.03,26.93,West,California,Chicago,PayPal
bebb7c25,a8061dbd,2171,2023-05-11 11:00:00,Furniture,Chairs,3,1081.85,2.42,384.22,75.73,East,Florida,Houston,Credit Card
1613898b,69d32952,2007,2023-05-11 12:00:00,Clothing,Women,4,1860.86,9.76,49.27,130.26,North,California,Chicago,Bank Transfer
738b0a74,4d3cfedb,2124,2023-05-11 13:00:00,Home Decor,Vases,2,1138.1,13.54,291.31,79.67,North,Texas,Dallas,Debit Card
bcc37393,a51ab182,2459,2023-05-11 14:00:00,Home Decor,Lighting,2,1768.16,11.91,338.92,123.77,South,California,Miami,Credit Card
04d88253,07c7d582,2480,2023-05-11 15:00:00,Furniture,Chairs,3,1923.62,14.05,154.25,134.65,West,Florida,Houston,PayPal
790f8918,98e439d9,2027,2023-05-11 16:00:00,Furniture,Tables,1,383.28,15.07,35.8,26.83,East,Illinois,Miami,Bank Transfer
d28a24ad,1d83e085,2186,2023-05-11 17:00:00,Home Decor,Vases,4,1219.37,20.52,217.57,85.36,West,Illinois,Chicago,Debit Card
001314a3,feaf329d,2121,2023-05-11 18:00:00,Sports,Gym,3,845.48,12.33,92.46,59.18,West,Illinois,Chicago,Debit Card
ae86d0df,407affee,2369,2023-05-11 19:00:00,Furniture,Sofas,4,1469.05,24.13,212.64,102.83,East,Texas,Houston,Bank Transfer
00f6438a,48e8d408,2395,2023-05-11 20:00:00,Furniture,Chairs,2,43.34,15.67,261.24,3.03,South,New York,Los Angeles,Credit Card
9947534c,b8d0b8f1,2304,2023-05-11 21:00:00,Home Decor,Wall Art,3,994.72,6.2,161.49,69.63,North,New York,Houston,PayPal
32b59e4c,4ed9ea81,2065,2023-05-11 22:00:00,Furniture,Sofas,1,757.08,0.13,446.94,53.0,West,New York,Miami,Bank Transfer
b2355f02,921b9925,2058,2023-05-11 23:00:00,Furniture,Chairs,3,399.55,4.57,331.88,27.97,North,New York,Miami,PayPal
5ec39592,12e2346a,2117,2023-05-12 00:00:00,Electronics,Tablets,3,676.07,29.33,98.44,47.32,West,Texas,Houston,Debit Card
153080cf,576b3ceb,2236,2023-05-12 01:00:00,Sports,Outdoor,3,285.01,29.09,280.95,19.95,West,New York,Dallas,Bank Transfer
b364e667,feec752c,2300,2023-05-12 02:00:00,Sports,Gym,3,1827.78,3.36,282.42,127.94,South,New York,Los Angeles,Credit Card
d383297e,8d48215b,2234,2023-05-12 03:00:00,Sports,Indoor,4,1032.65,28.97,396.72,72.29,South,New York,Chicago,PayPal
f5d786b0,184a79d0,2031,2023-05-12 04:00:00,Clothing,Men,4,413.5,24.18,17.58,28.95,East,Florida,Houston,Credit Card
e90b367c,0b1aa488,2138,2023-05-12 05:00:00,Electronics,Tablets,4,587.22,20.14,226.48,41.11,East,Florida,Houston,Debit Card
42086be2,b8487230,2230,2023-05-12 06:00:00,Clothing,Kids,1,34.34,15.07,189.65,2.4,South,Illinois,Houston,Credit Card
ccd9f450,6cbff01f,2090,2023-05-12 07:00:00,Electronics,Accessories,4,575.36,18.91,25.91,40.28,North,California,Miami,Credit Card
29c150fd,5bf387f2,2494,2023-05-12 08:00:00,Furniture,Sofas,1,1666.51,19.96,284.59,116.66,East,New York,Houston,PayPal
22661b18,28f94708,2255,2023-05-12 09:00:00,Sports,Footwear,5,1149.47,12.79,263.89,80.46,West,New York,Los Angeles,Credit Card
2190fee7,3d4527a7,2418,2023-05-12 10:00:00,Furniture,Beds,2,1303.11,25.87,442.48,91.22,North,New York,Miami,Debit Card
9e6dc877,5abde3b6,2023,2023-05-12 11:00:00,Electronics,Tablets,5,1302.78,11.41,56.74,91.19,South,Illinois,Los Angeles,Debit Card
dac4485e,d63b7d30,2459,2023-05-12 12:00:00,Furniture,Tables,2,486.77,8.94,173.04,34.07,West,Florida,Los Angeles,Bank Transfer
7df10188,d1fdee11,2213,2023-05-12 13:00:00,Home Decor,Curtains,4,921.32,24.47,422.39,64.49,South,Florida,Chicago,Bank Transfer
105aced2,974fcedc,2005,2023-05-12 14:00:00,Sports,Footwear,3,912.11,28.69,175.56,63.85,North,California,Miami,Bank Transfer
6b0b9739,dfd6b5b5,2216,2023-05-12 15:00:00,Sports,Indoor,2,480.41,9.44,418.15,33.63,South,New York,Los Angeles,Credit Card
55b0e4bd,cd4b2d30,2123,2023-05-12 16:00:00,Furniture,Tables,2,362.05,3.18,331.86,25.34,East,Florida,Houston,Credit Card
bafad91f,af2dcca5,2479,2023-05-12 17:00:00,Sports,Indoor,2,362.3,13.82,351.32,25.36,South,California,Dallas,Bank Transfer
f8e601c8,26edaa86,2371,2023-05-12 18:00:00,Furniture,Beds,1,1050.4,28.82,267.92,73.53,East,California,Miami,Credit Card
afa9ab00,7c529851,2471,2023-05-12 19:00:00,Home Decor,Lighting,2,434.92,12.38,112.98,30.44,West,New York,Los Angeles,Debit Card
e7001256,59a77db8,2323,2023-05-12 20:00:00,Electronics,Laptops,1,291.12,22.83,385.74,20.38,South,Texas,Miami,PayPal
2b28e836,64616990,2311,2023-05-12 21:00:00,Sports,Indoor,3,1256.16,27.71,166.54,87.93,South,New York,Houston,Debit Card
bd8fa6d8,4ccca292,2057,2023-05-12 22:00:00,Furniture,Beds,2,1968.58,28.13,133.26,137.8,South,Florida,Los Angeles,Credit Card
acb59b52,33803868,2195,2023-05-12 23:00:00,Furniture,Beds,3,927.64,20.38,211.24,64.93,South,Illinois,Houston,Credit Card
5fdfe85c,d208e05b,2170,2023-05-13 00:00:00,Furniture,Chairs,1,1452.99,3.54,291.21,101.71,East,Texas,Chicago,Credit Card
cda5af1e,59490961,2069,2023-05-13 01:00:00,Home Decor,Curtains,3,318.48,16.15,296.02,22.29,East,New York,Miami,Credit Card
fb0439f9,9deeae4e,2150,2023-05-13 02:00:00,Home Decor,Wall Art,5,80.75,21.39,21.67,5.65,East,New York,Houston,Credit Card
382c47ad,d8cb1df9,2104,2023-05-13 03:00:00,Sports,Footwear,5,1607.69,22.73,106.51,112.54,East,New York,Los Angeles,Debit Card
acefeabd,30ccabbd,2051,2023-05-13 04:00:00,Home Decor,Lighting,5,1506.79,25.42,182.46,105.48,East,California,Houston,Bank Transfer
cbe7981d,c274b13f,2189,2023-05-13 05:00:00,Clothing,Accessories,3,862.22,5.04,428.8,60.36,West,New York,Houston,Bank Transfer
1646dbeb,203e8b67,2476,2023-05-13 06:00:00,Clothing,Men,2,239.38,23.86,73.82,16.76,North,Illinois,Chicago,Debit Card
7b88fe21,30b87a5b,2266,2023-05-13 07:00:00,Home Decor,Vases,4,224.81,5.53,320.53,15.74,West,Texas,Chicago,PayPal
c083d9a9,1dbd92e8,2357,2023-05-13 08:00:00,Sports,Gym,5,1282.88,9.65,103.94,89.8,North,New York,Los Angeles,PayPal
812faec0,c94fb480,2172,2023-05-13 09:00:00,Sports,Indoor,4,477.93,14.52,397.86,33.46,West,Illinois,Dallas,Credit Card
9e601c7d,7c529851,2425,2023-05-13 10:00:00,Sports,Indoor,4,283.8,0.7,280.4,19.87,East,New York,Dallas,Debit Card
3b5e3934,42f3f824,2190,2023-05-13 11:00:00,Furniture,Sofas,5,706.24,5.26,451.32,49.44,North,Texas,Chicago,Credit Card
4f5e7b86,d8dbed31,2173,2023-05-13 12:00:00,Electronics,Tablets,3,903.23,18.99,158.63,63.23,West,New York,Houston,Credit Card
1e9f5b88,d4ab4db7,2056,2023-05-13 13:00:00,Electronics,Smartphones,5,1197.65,22.93,457.12,83.84,East,Illinois,Chicago,Bank Transfer
04395ae9,608f2d2f,2286,2023-05-13 14:00:00,Sports,Footwear,3,1070.91,19.63,214.62,74.96,South,Texas,Dallas,Debit Card
8fcee1e7,fe335fb4,2476,2023-05-13 15:00:00,Sports,Indoor,1,1785.2,7.24,127.52,124.96,South,Florida,Los Angeles,Debit Card
074c3a82,62a8339e,2413,2023-05-13 16:00:00,Clothing,Men,2,1320.86,26.66,71.09,92.46,West,California,Miami,PayPal
6425bb97,e89686ae,2266,2023-05-13 17:00:00,Clothing,Accessories,5,1109.9,9.01,301.88,77.69,East,Texas,Miami,Bank Transfer
aeeb8243,c43abe10,2488,2023-05-13 18:00:00,Electronics,Laptops,4,955.46,29.6,36.11,66.88,South,Illinois,Miami,Bank Transfer
95d71f8c,e9c6ddd5,2289,2023-05-13 19:00:00,Home Decor,Wall Art,1,1079.77,12.54,81.31,75.58,North,California,Dallas,Bank Transfer
bc2954a1,4cbb43dc,2239,2023-05-13 20:00:00,Clothing,Kids,1,850.66,0.08,243.03,59.55,East,California,Los Angeles,Bank Transfer
143a17b4,aa187b3a,2187,2023-05-13 21:00:00,Home Decor,Curtains,1,1309.67,27.21,333.91,91.68,West,Florida,Houston,Debit Card
ef23da95,e9152c8a,2359,2023-05-13 22:00:00,Home Decor,Lighting,4,1698.59,7.76,251.37,118.9,East,California,Chicago,Credit Card
4fb8f371,e5ee6020,2188,2023-05-13 23:00:00,Furniture,Tables,2,257.11,28.02,103.52,18.0,North,Texas,Dallas,Debit Card
be90f34f,bb31d991,2486,2023-05-14 00:00:00,Sports,Indoor,3,973.05,28.73,464.14,68.11,West,Texas,Chicago,Debit Card
5f5e856d,8e3b9018,2372,2023-05-14 01:00:00,Electronics,Laptops,2,1548.82,23.83,80.32,108.42,East,Florida,Houston,Bank Transfer
f176a8ae,88842857,2185,2023-05-14 02:00:00,Electronics,Smartphones,1,43.81,12.3,452.92,3.07,South,Illinois,Chicago,Credit Card
0be31aea,8528223c,2108,2023-05-14 03:00:00,Clothing,Women,1,1275.62,4.72,334.49,89.29,West,Florida,Miami,Debit Card
bc0257a5,60fb0e2f,2371,2023-05-14 04:00:00,Furniture,Sofas,5,449.34,29.35,151.03,31.45,East,California,Los Angeles,PayPal
3e816085,7aa5d26d,2265,2023-05-14 05:00:00,Electronics,Smartphones,3,77.01,16.21,172.38,5.39,North,Florida,Miami,Bank Transfer
37dccdd1,6c051163,2303,2023-05-14 06:00:00,Sports,Gym,4,814.94,8.49,68.38,57.05,East,Illinois,Dallas,Debit Card
4b37d27d,9a82ee5c,2265,2023-05-14 07:00:00,Sports,Indoor,1,1662.63,8.02,411.31,116.38,South,Illinois,Houston,PayPal
1c3a7b34,eff1f4eb,2289,2023-05-14 08:00:00,Home Decor,Vases,2,1617.49,22.04,471.28,113.22,East,California,Miami,PayPal
6ff2a6be,17091320,2231,2023-05-14 09:00:00,Furniture,Sofas,4,521.21,24.68,85.71,36.48,South,New York,Los Angeles,Bank Transfer
8fc14776,64353faa,2377,2023-05-14 10:00:00,Sports,Footwear,1,360.82,17.47,119.95,25.26,West,New York,Dallas,Debit Card
24fbc6cc,9ccede0f,2404,2023-05-14 11:00:00,Clothing,Men,3,299.66,29.8,370.33,20.98,East,Florida,Los Angeles,Credit Card
e4363fe6,1ef42933,2454,2023-05-14 12:00:00,Furniture,Sofas,3,1939.55,24.65,482.0,135.77,North,California,Miami,Debit Card
36adb640,6b495d6c,2306,2023-05-14 13:00:00,Home Decor,Curtains,2,1776.98,10.59,227.11,124.39,South,Texas,Los Angeles,Debit Card
1d6d89fb,c79e9c74,2401,2023-05-14 14:00:00,Furniture,Chairs,3,821.14,22.79,199.54,57.48,West,Florida,Los Angeles,PayPal
16088fe5,30ccabbd,2460,2023-05-14 15:00:00,Sports,Gym,4,1975.43,11.44,129.59,138.28,West,California,Chicago,PayPal
b310cf91,9bf77629,2253,2023-05-14 16:00:00,Furniture,Beds,3,272.01,8.89,499.08,19.04,North,California,Los Angeles,Bank Transfer
27cb1190,b3f63499,2405,2023-05-14 17:00:00,Sports,Footwear,1,806.29,24.25,216.63,56.44,South,California,Los Angeles,Debit Card
e839d7b1,9d52dab3,2367,2023-05-14 18:00:00,Clothing,Women,2,517.61,24.87,213.37,36.23,South,Texas,Miami,Debit Card
011dc284,d4bfeb3b,2122,2023-05-14 19:00:00,Home Decor,Vases,5,1517.68,13.43,299.5,106.24,North,Texas,Chicago,Bank Transfer
b2bed314,ca43ffcb,2495,2023-05-14 20:00:00,Sports,Footwear,3,459.67,0.99,137.4,32.18,North,Florida,Dallas,PayPal
3e46f8d7,13ce737e,2288,2023-05-14 21:00:00,Home Decor,Lighting,2,516.63,21.4,425.19,36.16,East,Texas,Miami,Bank Transfer
b372fa6d,d83a651a,2172,2023-05-14 22:00:00,Clothing,Kids,3,1659.82,25.04,47.2,116.19,West,New York,Miami,Credit Card
34cf0c05,30ccabbd,2391,2023-05-14 23:00:00,Sports,Gym,2,1389.13,7.34,394.83,97.24,South,Illinois,Chicago,Credit Card
f3c4400f,a90de1ac,2281,2023-05-15 00:00:00,Sports,Outdoor,1,1167.69,21.73,306.18,81.74,South,California,Houston,Bank Transfer
00e2cb9f,0cfc3d03,2173,2023-05-15 01:00:00,Furniture,Chairs,4,563.7,8.11,181.96,39.46,South,New York,Los Angeles,Debit Card
f61fba65,fe7e2584,2005,2023-05-15 02:00:00,Sports,Outdoor,5,1263.7,6.87,50.16,88.46,South,Illinois,Chicago,Debit Card
8e53a7dc,3ece1ed3,2162,2023-05-15 03:00:00,Furniture,Beds,1,997.73,10.5,465.89,69.84,North,Florida,Miami,Credit Card
05aa2fd2,142e1e96,2145,2023-05-15 04:00:00,Sports,Gym,3,1012.96,0.99,469.83,70.91,South,Illinois,Dallas,Credit Card
c1c1ed64,17a847a6,2024,2023-05-15 05:00:00,Clothing,Kids,2,1853.53,24.47,16.68,129.75,North,California,Dallas,PayPal
efc93627,d6a1081d,2256,2023-05-15 06:00:00,Sports,Outdoor,3,820.1,22.06,499.02,57.41,South,Florida,Miami,Debit Card
23801a04,30ba2e9c,2378,2023-05-15 07:00:00,Electronics,Accessories,3,379.17,28.82,34.23,26.54,East,Illinois,Houston,PayPal
edb34e73,a0b00702,2305,2023-05-15 08:00:00,Home Decor,Wall Art,1,1089.07,22.97,333.72,76.23,West,Florida,Dallas,Debit Card
3b120627,3cd8b756,2121,2023-05-15 09:00:00,Furniture,Chairs,5,1240.19,23.32,489.78,86.81,South,California,Houston,Bank Transfer
0acee4e7,860aa0ac,2495,2023-05-15 10:00:00,Furniture,Tables,2,1612.2,10.45,423.95,112.85,North,Illinois,Houston,PayPal
a04e6045,81157601,2050,2023-05-15 11:00:00,Furniture,Tables,5,106.62,12.26,42.15,7.46,South,California,Dallas,PayPal
45efd70a,142a464a,2166,2023-05-15 12:00:00,Electronics,Tablets,1,1070.67,2.71,107.49,74.95,North,California,Houston,Debit Card
