Customer ID,Customer Name,Age,Gender,Marital Status,Income Range,State,City,Loyalty Tier,Subscription Status
3e046955,Customer_2293,38,Female,Single,<40K,Illinois,Los Angeles,Bronze,Active
77cc5601,Customer_2294,52,Male,Divorced,80K-100K,New York,Dallas,Bronze,Active
ca3a99b2,Customer_2295,37,Male,Single,>100K,Illinois,Houston,Silver,Inactive
5297494f,Customer_2296,30,Female,Married,>100K,California,Miami,Silver,Inactive
5a64290b,Customer_2297,72,Female,Divorced,<40K,Illinois,Chicago,Bronze,Inactive
bbf780b6,Customer_2298,27,Female,Single,<40K,California,Dallas,Bronze,Active
0d034cd5,Customer_2299,73,Male,Married,<40K,Texas,Los Angeles,Gold,Inactive
d7116f5e,Customer_2300,37,Female,Married,40K-60K,California,Los Angeles,Silver,Inactive
d6352207,Customer_2301,42,Male,Married,60K-80K,New York,Chicago,Gold,Inactive
748ee2d7,Customer_2302,32,Female,Single,40K-60K,Texas,Houston,Gold,Active
639cbfb3,Customer_2303,59,Male,Married,60K-80K,California,Miami,Bronze,Inactive
4cc0d3a9,Customer_2304,70,Female,Married,80K-100K,Illinois,Chicago,Silver,Inactive
d7d00897,Customer_2305,21,Female,Married,<40K,New York,Los Angeles,Bronze,Inactive
28329c71,Customer_2306,26,Female,Single,<40K,New York,Los Angeles,Silver,Active
d692cf9b,Customer_2307,50,Female,Married,80K-100K,New York,Chicago,Bronze,Inactive
98c31a12,Customer_2308,64,Male,Married,>100K,New York,Chicago,Gold,Inactive
4c586a7e,Customer_2309,25,Female,Married,>100K,Illinois,Houston,Gold,Inactive
209770c9,Customer_2310,44,Female,Single,60K-80K,Florida,Miami,Silver,Active
36773abc,Customer_2311,51,Female,Single,>100K,California,Miami,Bronze,Inactive
0010dad9,Customer_2312,69,Female,Divorced,40K-60K,New York,Chicago,Gold,Inactive
5d9cd71a,Customer_2313,23,Female,Married,80K-100K,Texas,Dallas,Bronze,Inactive
13e3be16,Customer_2314,32,Female,Divorced,<40K,Florida,Los Angeles,Gold,Inactive
d3e5da54,Customer_2315,18,Male,Divorced,40K-60K,Florida,Los Angeles,Silver,Active
024f6d6e,Customer_2316,23,Female,Single,>100K,California,Miami,Bronze,Inactive
1ae1ed74,Customer_2317,31,Male,Divorced,40K-60K,Illinois,Los Angeles,Silver,Active
3f48dd91,Customer_2318,54,Female,Single,>100K,Illinois,Los Angeles,Gold,Inactive
568a08a7,Customer_2319,28,Female,Divorced,<40K,Florida,Miami,Silver,Active
f8a2764f,Customer_2320,44,Male,Single,40K-60K,Florida,Dallas,Gold,Inactive
e90ea37a,Customer_2321,67,Male,Single,>100K,Florida,Chicago,Bronze,Active
d30c5584,Customer_2322,35,Male,Divorced,80K-100K,Texas,Chicago,Gold,Inactive
6d918d44,Customer_2323,33,Male,Divorced,<40K,Texas,Chicago,Bronze,Inactive
bc8128c5,Customer_2324,35,Male,Divorced,40K-60K,California,Dallas,Gold,Active
11eb7d07,Customer_2325,64,Female,Divorced,80K-100K,Florida,Houston,Silver,Active
13f37f53,Customer_2326,58,Female,Divorced,40K-60K,California,Houston,Silver,Active
023153a9,Customer_2327,30,Male,Divorced,>100K,California,Chicago,Gold,Inactive
3b57a55d,Customer_2328,68,Male,Divorced,40K-60K,Texas,Chicago,Silver,Inactive
dd31e577,Customer_2329,44,Female,Married,>100K,Illinois,Houston,Silver,Inactive
fa5a9d67,Customer_2330,37,Female,Married,>100K,New York,Chicago,Gold,Active
654d4530,Customer_2331,61,Male,Married,40K-60K,Texas,Los Angeles,Bronze,Active
af42f6bd,Customer_2332,38,Male,Married,60K-80K,New York,Houston,Silver,Inactive
3f14ddff,Customer_2333,61,Female,Single,<40K,Florida,Miami,Gold,Inactive
593140d8,Customer_2334,25,Female,Single,80K-100K,Illinois,Chicago,Gold,Active
251c0044,Customer_2335,44,Male,Married,40K-60K,Florida,Miami,Silver,Inactive
296e1bab,Customer_2336,72,Male,Single,<40K,New York,Miami,Bronze,Active
1ec961ef,Customer_2337,22,Female,Divorced,<40K,New York,Dallas,Silver,Inactive
8d263e05,Customer_2338,43,Male,Single,60K-80K,California,Houston,Gold,Active
9fa7632c,Customer_2339,23,Male,Divorced,60K-80K,New York,Houston,Silver,Active
84aa7650,Customer_2340,43,Male,Married,>100K,Florida,Dallas,Gold,Inactive
38b3643a,Customer_2341,18,Male,Married,60K-80K,Illinois,Chicago,Silver,Active
94b70025,Customer_2342,25,Male,Married,40K-60K,Texas,Dallas,Gold,Active
1e2e9671,Customer_2343,48,Male,Divorced,60K-80K,Florida,Los Angeles,Gold,Inactive
5dd1d584,Customer_2344,57,Female,Single,80K-100K,California,Miami,Gold,Inactive
d24f6b1c,Customer_2345,58,Male,Divorced,40K-60K,Florida,Houston,Bronze,Active
a906e45c,Customer_2346,59,Female,Divorced,80K-100K,Texas,Miami,Bronze,Inactive
204977f3,Customer_2347,73,Male,Married,>100K,Florida,Houston,Bronze,Active
bfd4e6b2,Customer_2348,32,Female,Divorced,<40K,Texas,Los Angeles,Silver,Active
0f5f119c,Customer_2349,58,Female,Single,80K-100K,California,Los Angeles,Bronze,Active
20b62833,Customer_2350,41,Female,Divorced,60K-80K,New York,Chicago,Bronze,Inactive
b3314029,Customer_2351,58,Female,Single,<40K,New York,Miami,Gold,Inactive
17337085,Customer_2352,72,Male,Divorced,>100K,Illinois,Dallas,Gold,Active
5d930361,Customer_2353,58,Female,Divorced,>100K,New York,Miami,Gold,Active
d1a8a203,Customer_2354,29,Female,Single,60K-80K,California,Chicago,Silver,Active
5d487de4,Customer_2355,28,Male,Single,>100K,New York,Houston,Silver,Inactive
d56cabab,Customer_2356,31,Female,Married,80K-100K,Florida,Los Angeles,Silver,Active
a83fe5f9,Customer_2357,20,Male,Single,40K-60K,Florida,Miami,Silver,Active
7d62d5a7,Customer_2358,31,Female,Single,<40K,Texas,Los Angeles,Bronze,Inactive
1d43faef,Customer_2359,24,Male,Married,40K-60K,Florida,Dallas,Bronze,Inactive
9b2ac4d7,Customer_2360,37,Male,Single,60K-80K,Illinois,Chicago,Silver,Inactive
e61acf64,Customer_2361,45,Male,Married,80K-100K,Florida,Miami,Gold,Inactive
7e119883,Customer_2362,53,Male,Divorced,60K-80K,New York,Chicago,Silver,Active
9cd3a2cd,Customer_2363,48,Female,Single,60K-80K,California,Dallas,Silver,Inactive
f96922ad,Customer_2364,49,Female,Divorced,>100K,Florida,Dallas,Gold,Active
2e6f6e44,Customer_2365,18,Male,Divorced,>100K,Texas,Miami,Silver,Inactive
9b34105c,Customer_2366,49,Male,Single,>100K,California,Houston,Gold,Active
0a7c91ee,Customer_2367,60,Female,Single,<40K,Illinois,Los Angeles,Silver,Active
3b3f79d4,Customer_2368,55,Male,Married,80K-100K,Texas,Los Angeles,Bronze,Active
cd9ec345,Customer_2369,32,Female,Single,<40K,California,Miami,Bronze,Active
f30b1cfb,Customer_2370,36,Female,Single,<40K,California,Los Angeles,Gold,Active
ffa174cb,Customer_2371,68,Male,Divorced,>100K,Florida,Los Angeles,Silver,Inactive
935cf954,Customer_2372,69,Female,Divorced,<40K,California,Chicago,Bronze,Inactive
7d376888,Customer_2373,24,Female,Married,40K-60K,New York,Chicago,Silver,Inactive
c765747b,Customer_2374,46,Female,Married,>100K,California,Los Angeles,Bronze,Active
5dda4561,Customer_2375,26,Female,Divorced,<40K,New York,Los Angeles,Bronze,Inactive
3a7ad073,Customer_2376,45,Female,Married,80K-100K,New York,Los Angeles,Gold,Inactive
e3c6198d,Customer_2377,56,Male,Divorced,80K-100K,Texas,Chicago,Silver,Active
fa3acdf3,Customer_2378,41,Male,Single,>100K,Florida,Chicago,Silver,Active
63354192,Customer_2379,25,Male,Married,>100K,Illinois,Houston,Silver,Active
720c9b63,Customer_2380,66,Female,Divorced,60K-80K,Texas,Los Angeles,Gold,Active
ee53a437,Customer_2381,44,Male,Divorced,>100K,New York,Los Angeles,Bronze,Active
f95e6d52,Customer_2382,26,Female,Married,40K-60K,California,Miami,Gold,Inactive
654d6a24,Customer_2383,69,Male,Divorced,80K-100K,California,Chicago,Silver,Active
81b0184b,Customer_2384,26,Female,Single,<40K,New York,Los Angeles,Bronze,Inactive
dec3b3ba,Customer_2385,73,Male,Single,40K-60K,Texas,Los Angeles,Gold,Active
3371ad75,Customer_2386,45,Male,Married,<40K,Florida,Houston,Gold,Active
448b9039,Customer_2387,69,Male,Single,40K-60K,Texas,Chicago,Bronze,Active
a093efbb,Customer_2388,22,Female,Divorced,60K-80K,Florida,Dallas,Silver,Active
7ba72c11,Customer_2389,24,Female,Married,>100K,New York,Houston,Gold,Inactive
1c6186dc,Customer_2390,74,Female,Single,60K-80K,California,Houston,Gold,Active
2a4853ef,Customer_2391,45,Female,Divorced,<40K,New York,Miami,Gold,Active
770c8bb1,Customer_2392,45,Male,Married,>100K,Florida,Miami,Gold,Inactive
0da78c25,Customer_2393,29,Female,Divorced,<40K,Florida,Dallas,Bronze,Inactive
8c42249c,Customer_2394,63,Female,Divorced,>100K,California,Dallas,Gold,Active
f0683c51,Customer_2395,73,Female,Single,>100K,Florida,Miami,Bronze,Active
e19228c5,Customer_2396,38,Male,Married,>100K,Illinois,Dallas,Gold,Inactive
2566dac7,Customer_2397,63,Male,Single,>100K,Texas,Los Angeles,Bronze,Active
64e2a7ac,Customer_2398,54,Male,Divorced,80K-100K,Florida,Miami,Silver,Inactive
b45eda70,Customer_2399,63,Male,Single,60K-80K,Illinois,Miami,Gold,Active
c157ebbb,Customer_2400,61,Female,Single,<40K,Texas,Chicago,Gold,Active
77d91278,Customer_2401,54,Female,Married,40K-60K,California,Chicago,Bronze,Inactive
65d17c27,Customer_2402,40,Female,Married,80K-100K,New York,Houston,Silver,Active
42d96686,Customer_2403,55,Female,Married,>100K,Illinois,Miami,Gold,Active
ea6fa55a,Customer_2404,69,Female,Married,80K-100K,California,Houston,Bronze,Active
ad3883c1,Customer_2405,54,Male,Divorced,>100K,Illinois,Dallas,Silver,Active
26e007e4,Customer_2406,32,Male,Married,>100K,Texas,Chicago,Silver,Inactive
c499e8df,Customer_2407,51,Male,Married,>100K,Illinois,Los Angeles,Silver,Inactive
903e7c70,Customer_2408,58,Female,Married,60K-80K,New York,Los Angeles,Bronze,Inactive
5ee1f95a,Customer_2409,23,Female,Married,40K-60K,California,Dallas,Bronze,Active
e37e5d78,Customer_2410,67,Female,Divorced,40K-60K,New York,Los Angeles,Bronze,Active
98313d71,Customer_2411,31,Male,Divorced,60K-80K,California,Chicago,Silver,Inactive
dfdde553,Customer_2412,23,Female,Divorced,80K-100K,New York,Chicago,Silver,Active
ff423059,Customer_2413,36,Female,Married,<40K,Florida,Miami,Bronze,Active
fd17c4f7,Customer_2414,34,Female,Divorced,>100K,Texas,Dallas,Gold,Inactive
78db756a,Customer_2415,68,Male,Married,>100K,Texas,Miami,Bronze,Active
973fb2a7,Customer_2416,39,Male,Divorced,60K-80K,New York,Houston,Gold,Active
7c70f157,Customer_2417,67,Female,Divorced,<40K,Texas,Chicago,Bronze,Active
0bb5a84d,Customer_2418,40,Female,Single,60K-80K,New York,Houston,Silver,Inactive
e0920d84,Customer_2419,60,Male,Divorced,60K-80K,Illinois,Chicago,Bronze,Active
75b1e181,Customer_2420,74,Female,Single,<40K,Illinois,Dallas,Bronze,Inactive
0e303d2a,Customer_2421,48,Male,Single,40K-60K,Texas,Houston,Bronze,Inactive
0ebcf969,Customer_2422,49,Male,Married,60K-80K,California,Miami,Silver,Inactive
ee9e796c,Customer_2423,27,Male,Divorced,60K-80K,New York,Houston,Gold,Inactive
48c49060,Customer_2424,52,Female,Married,40K-60K,Illinois,Chicago,Bronze,Inactive
fff63ef1,Customer_2425,38,Female,Single,>100K,New York,Los Angeles,Silver,Active
50c23962,Customer_2426,57,Male,Divorced,80K-100K,Florida,Los Angeles,Gold,Inactive
ea7f3119,Customer_2427,68,Female,Single,>100K,Texas,Houston,Gold,Active
4bab0a64,Customer_2428,51,Male,Divorced,80K-100K,California,Chicago,Silver,Active
8c97ce19,Customer_2429,56,Female,Married,80K-100K,Texas,Dallas,Silver,Inactive
4f1274e4,Customer_2430,27,Male,Divorced,>100K,Florida,Los Angeles,Silver,Active
c4171f9e,Customer_2431,18,Female,Divorced,40K-60K,Florida,Miami,Bronze,Active
9f757dfc,Customer_2432,72,Female,Married,>100K,Florida,Miami,Bronze,Active
fb6f28f7,Customer_2433,48,Female,Single,>100K,Florida,Los Angeles,Bronze,Active
57f37ed5,Customer_2434,19,Male,Single,>100K,Illinois,Dallas,Bronze,Active
d2b183d6,Customer_2435,57,Female,Divorced,<40K,Illinois,Miami,Bronze,Active
9a6b1a9d,Customer_2436,32,Male,Single,<40K,New York,Chicago,Silver,Active
11887525,Customer_2437,30,Male,Single,<40K,Texas,Dallas,Gold,Inactive
d6025353,Customer_2438,42,Female,Single,40K-60K,Texas,Chicago,Bronze,Inactive
4cea6246,Customer_2439,35,Male,Married,40K-60K,New York,Miami,Bronze,Active
4f56291b,Customer_2440,33,Female,Divorced,<40K,Texas,Miami,Bronze,Active
a1ea2f34,Customer_2441,46,Female,Divorced,<40K,New York,Chicago,Gold,Active
2bf52320,Customer_2442,20,Female,Single,<40K,Florida,Chicago,Silver,Inactive
01723076,Customer_2443,38,Male,Divorced,40K-60K,Florida,Houston,Silver,Active
132801e2,Customer_2444,20,Female,Divorced,60K-80K,New York,Houston,Bronze,Inactive
613ac2ac,Customer_2445,65,Female,Married,60K-80K,Illinois,Chicago,Silver,Active
86bb40a3,Customer_2446,46,Male,Single,<40K,California,Chicago,Gold,Active
e856fb21,Customer_2447,19,Female,Single,>100K,Illinois,Miami,Silver,Active
df8ba8da,Customer_2448,56,Female,Single,60K-80K,Florida,Dallas,Silver,Active
86407d44,Customer_2449,29,Male,Married,<40K,Florida,Chicago,Gold,Inactive
68dea324,Customer_2450,49,Female,Divorced,>100K,Texas,Houston,Silver,Inactive
48662c64,Customer_2451,41,Male,Single,<40K,New York,Los Angeles,Bronze,Inactive
dfaad716,Customer_2452,74,Male,Divorced,40K-60K,Illinois,Los Angeles,Gold,Inactive
7a0e426c,Customer_2453,36,Female,Single,80K-100K,Illinois,Los Angeles,Silver,Inactive
6b9cafe2,Customer_2454,33,Female,Single,>100K,Texas,Houston,Bronze,Inactive
5d2dc96c,Customer_2455,54,Female,Married,80K-100K,New York,Miami,Bronze,Inactive
c86e7650,Customer_2456,20,Female,Single,<40K,California,Miami,Bronze,Inactive
ef626bee,Customer_2457,49,Female,Divorced,60K-80K,California,Los Angeles,Gold,Inactive
e05a1b9e,Customer_2458,36,Female,Single,>100K,California,Dallas,Silver,Active
342b8d29,Customer_2459,67,Male,Divorced,60K-80K,New York,Chicago,Silver,Active
d13af2f7,Customer_2460,70,Female,Single,40K-60K,New York,Chicago,Bronze,Active
78b2f171,Customer_2461,21,Female,Married,80K-100K,Texas,Miami,Silver,Active
f491e60d,Customer_2462,69,Male,Divorced,80K-100K,Florida,Dallas,Bronze,Inactive
adec3ecf,Customer_2463,22,Female,Divorced,40K-60K,Florida,Miami,Bronze,Active
50db5c83,Customer_2464,53,Male,Single,<40K,Florida,Miami,Bronze,Active
58f9b9aa,Customer_2465,52,Male,Single,<40K,California,Los Angeles,Silver,Active
4fa0b17b,Customer_2466,31,Female,Single,40K-60K,Florida,Chicago,Silver,Active
883042b4,Customer_2467,74,Male,Married,<40K,Illinois,Chicago,Gold,Active
8b3ba53e,Customer_2468,70,Male,Divorced,80K-100K,Illinois,Miami,Gold,Inactive
99b9a5a2,Customer_2469,30,Male,Single,60K-80K,California,Miami,Silver,Inactive
577edd99,Customer_2470,50,Male,Divorced,60K-80K,Texas,Houston,Bronze,Inactive
5618eee2,Customer_2471,36,Male,Single,>100K,Illinois,Chicago,Bronze,Active
84532384,Customer_2472,32,Male,Single,60K-80K,Florida,Chicago,Bronze,Active
4b9fcf30,Customer_2473,21,Female,Married,<40K,Florida,Houston,Bronze,Inactive
2e743fdf,Customer_2474,22,Female,Married,60K-80K,Texas,Chicago,Silver,Inactive
7c0a18f2,Customer_2475,65,Female,Single,80K-100K,California,Los Angeles,Silver,Inactive
5a584489,Customer_2476,41,Male,Married,>100K,Illinois,Dallas,Gold,Active
c54632f6,Customer_2477,51,Male,Divorced,>100K,Texas,Dallas,Gold,Active
d488d8d4,Customer_2478,19,Female,Married,60K-80K,New York,Miami,Bronze,Inactive
0a029af8,Customer_2479,35,Male,Married,>100K,Florida,Los Angeles,Silver,Active
b32a4d05,Customer_2480,61,Female,Married,60K-80K,California,Chicago,Gold,Active
a9b130c0,Customer_2481,37,Female,Married,>100K,Texas,Miami,Bronze,Inactive
002fb638,Customer_2482,18,Male,Single,60K-80K,California,Houston,Gold,Inactive
13c7f5be,Customer_2483,49,Male,Married,40K-60K,Illinois,Los Angeles,Gold,Inactive
648a0167,Customer_2484,58,Female,Divorced,40K-60K,Florida,Miami,Gold,Active
bb8b36c6,Customer_2485,23,Male,Divorced,<40K,Illinois,Houston,Gold,Active
76a9c43c,Customer_2486,56,Female,Married,60K-80K,Illinois,Miami,Silver,Active
1310ee4e,Customer_2487,25,Female,Single,60K-80K,California,Houston,Gold,Active
f2ec4ba4,Customer_2488,55,Male,Single,>100K,New York,Chicago,Bronze,Inactive
4a3a87f4,Customer_2489,26,Male,Single,60K-80K,Florida,Los Angeles,Bronze,Active
7397957c,Customer_2490,36,Female,Married,>100K,Florida,Los Angeles,Gold,Inactive
477a7208,Customer_2491,66,Female,Single,>100K,Illinois,Dallas,Bronze,Active
e1f392ac,Customer_2492,63,Female,Divorced,<40K,Illinois,Los Angeles,Gold,Active
8e4fd5c8,Customer_2493,64,Male,Single,60K-80K,Illinois,Chicago,Silver,Inactive
0935f499,Customer_2494,51,Male,Single,60K-80K,Texas,Los Angeles,Gold,Inactive
29abd415,Customer_2495,32,Male,Single,>100K,Texas,Los Angeles,Bronze,Active
10dc968c,Customer_2496,59,Female,Divorced,40K-60K,Florida,Chicago,Silver,Active
67624a0a,Customer_2497,73,Male,Divorced,80K-100K,California,Dallas,Bronze,Active
230f211e,Customer_2498,58,Male,Married,>100K,Florida,Chicago,Silver,Active
fcb1ef03,Customer_2499,20,Female,Divorced,40K-60K,California,Miami,Gold,Active
a97fffc9,Customer_2500,63,Female,Married,80K-100K,California,Houston,Bronze,Active
93645718,Customer_2501,65,Female,Single,80K-100K,Florida,Houston,Bronze,Inactive
4c2ce2df,Customer_2502,47,Female,Married,<40K,Illinois,Chicago,Gold,Active
029875c1,Customer_2503,36,Female,Divorced,40K-60K,California,Miami,Silver,Active
7fffb99d,Customer_2504,47,Male,Married,<40K,Texas,Chicago,Bronze,Active
ebb55b90,Customer_2505,41,Male,Married,60K-80K,New York,Los Angeles,Bronze,Inactive
9e263690,Customer_2506,23,Male,Married,80K-100K,Texas,Los Angeles,Silver,Inactive
6906954f,Customer_2507,42,Female,Divorced,40K-60K,New York,Chicago,Bronze,Inactive
eece2479,Customer_2508,35,Male,Married,60K-80K,Florida,Los Angeles,Silver,Inactive
397e3424,Customer_2509,53,Female,Single,80K-100K,Texas,Dallas,Gold,Inactive
58a5421d,Customer_2510,20,Male,Divorced,40K-60K,California,Dallas,Gold,Active
323bce23,Customer_2511,59,Male,Divorced,60K-80K,Illinois,Houston,Silver,Inactive
ad6bed61,Customer_2512,43,Female,Divorced,40K-60K,Texas,Dallas,Silver,Inactive
e15996bd,Customer_2513,35,Male,Divorced,80K-100K,California,Dallas,Gold,Active
634a5066,Customer_2514,66,Female,Married,>100K,Florida,Los Angeles,Bronze,Active
76bc1510,Customer_2515,59,Female,Married,60K-80K,Florida,Los Angeles,Silver,Inactive
71c6260e,Customer_2516,57,Female,Single,40K-60K,Florida,Dallas,Bronze,Inactive
635e796e,Customer_2517,68,Female,Single,<40K,New York,Miami,Gold,Inactive
bdc586f0,Customer_2518,47,Male,Divorced,<40K,California,Dallas,Silver,Active
84077f79,Customer_2519,39,Male,Single,>100K,Florida,Dallas,Bronze,Active
b678234f,Customer_2520,38,Female,Married,40K-60K,Illinois,Los Angeles,Gold,Inactive
a8b4932e,Customer_2521,52,Female,Married,>100K,Texas,Houston,Bronze,Active
b07020b9,Customer_2522,50,Female,Married,<40K,Illinois,Chicago,Gold,Inactive
b57a4597,Customer_2523,64,Female,Single,>100K,New York,Dallas,Gold,Inactive
e58e1ceb,Customer_2524,33,Male,Single,80K-100K,Texas,Houston,Bronze,Inactive
663db2c1,Customer_2525,63,Male,Married,>100K,New York,Houston,Silver,Active
3fa2561b,Customer_2526,49,Female,Single,<40K,Texas,Houston,Silver,Inactive
63a7b830,Customer_2527,45,Female,Married,<40K,Illinois,Miami,Silver,Active
56a19fc2,Customer_2528,42,Female,Single,60K-80K,California,Dallas,Bronze,Active
87af836c,Customer_2529,36,Female,Divorced,80K-100K,Illinois,Dallas,Silver,Active
0850fb8e,Customer_2530,21,Male,Single,<40K,New York,Chicago,Gold,Inactive
88c45d50,Customer_2531,30,Male,Divorced,40K-60K,New York,Miami,Bronze,Inactive
4f96419f,Customer_2532,70,Male,Single,<40K,Illinois,Miami,Bronze,Inactive
bcfa97cf,Customer_2533,44,Female,Divorced,>100K,New York,Miami,Bronze,Inactive
ad4e136f,Customer_2534,49,Male,Single,60K-80K,California,Houston,Gold,Active
2ea641fb,Customer_2535,33,Female,Married,60K-80K,Florida,Miami,Silver,Active
9b9a5141,Customer_2536,38,Male,Single,<40K,Illinois,Los Angeles,Bronze,Active
d74693f3,Customer_2537,69,Female,Divorced,60K-80K,Florida,Dallas,Silver,Inactive
ead447f4,Customer_2538,64,Female,Married,>100K,Florida,Chicago,Silver,Active
cfce5d49,Customer_2539,48,Female,Married,80K-100K,Texas,Miami,Silver,Active
7e13f6a0,Customer_2540,25,Male,Divorced,80K-100K,Texas,Chicago,Gold,Active
7c0fccfd,Customer_2541,33,Female,Single,60K-80K,California,Chicago,Bronze,Inactive
b2f1d336,Customer_2542,45,Male,Divorced,<40K,Illinois,Miami,Silver,Inactive
82fb43c9,Customer_2543,22,Female,Married,40K-60K,Texas,Dallas,Gold,Inactive
0fcdebbd,Customer_2544,34,Male,Divorced,60K-80K,California,Dallas,Bronze,Active
837a0ece,Customer_2545,62,Male,Divorced,60K-80K,Illinois,Chicago,Bronze,Inactive
751254a5,Customer_2546,52,Female,Married,60K-80K,Florida,Houston,Bronze,Inactive
f6c40005,Customer_2547,37,Male,Single,>100K,New York,Miami,Gold,Inactive
e664f9a9,Customer_2548,50,Male,Married,40K-60K,Florida,Houston,Gold,Inactive
d119be1a,Customer_2549,18,Male,Divorced,<40K,Florida,Chicago,Bronze,Inactive
b095294c,Customer_2550,28,Male,Single,80K-100K,Illinois,Houston,Gold,Inactive
94e913ef,Customer_2551,46,Male,Divorced,80K-100K,California,Houston,Gold,Inactive
5c2da265,Customer_2552,38,Male,Divorced,>100K,Illinois,Chicago,Bronze,Active
4f62d764,Customer_2553,50,Male,Single,60K-80K,Florida,Los Angeles,Bronze,Active
5ab29a99,Customer_2554,32,Female,Divorced,80K-100K,New York,Los Angeles,Bronze,Inactive
0f3baedc,Customer_2555,29,Male,Divorced,40K-60K,Texas,Chicago,Gold,Active
6506a13d,Customer_2556,22,Male,Divorced,40K-60K,Florida,Los Angeles,Silver,Inactive
ea3a3e79,Customer_2557,35,Male,Divorced,60K-80K,New York,Miami,Bronze,Active
9abba37f,Customer_2558,72,Female,Married,>100K,New York,Chicago,Silver,Active
91e52e3c,Customer_2559,60,Female,Married,60K-80K,California,Dallas,Bronze,Inactive
6d51cb77,Customer_2560,50,Female,Single,>100K,Texas,Houston,Silver,Inactive
fbc75f7f,Customer_2561,50,Male,Divorced,40K-60K,New York,Los Angeles,Silver,Active
d5380210,Customer_2562,52,Female,Married,80K-100K,Illinois,Los Angeles,Bronze,Active
21cb8b5d,Customer_2563,22,Female,Married,40K-60K,Illinois,Los Angeles,Bronze,Inactive
dd94839e,Customer_2564,55,Male,Single,>100K,Texas,Miami,Bronze,Active
4f8641f7,Customer_2565,42,Female,Married,60K-80K,California,Los Angeles,Silver,Active
c1dbc41e,Customer_2566,63,Female,Divorced,80K-100K,California,Dallas,Bronze,Active
f5ca2640,Customer_2567,60,Male,Divorced,40K-60K,New York,Houston,Gold,Inactive
7811c211,Customer_2568,47,Female,Married,60K-80K,Texas,Dallas,Silver,Inactive
fb3e5fd7,Customer_2569,51,Female,Single,<40K,California,Houston,Silver,Inactive
856faf21,Customer_2570,35,Male,Divorced,80K-100K,California,Dallas,Silver,Inactive
748b8aaf,Customer_2571,59,Male,Single,40K-60K,Florida,Chicago,Gold,Inactive
b40dc371,Customer_2572,52,Female,Single,<40K,Florida,Houston,Bronze,Active
c222eebd,Customer_2573,68,Female,Single,80K-100K,New York,Dallas,Silver,Inactive
220bd947,Customer_2574,55,Female,Single,>100K,New York,Miami,Bronze,Inactive
3910fe66,Customer_2575,42,Female,Married,60K-80K,Illinois,Chicago,Bronze,Inactive
6461df09,Customer_2576,26,Female,Single,40K-60K,California,Dallas,Gold,Active
9d5da053,Customer_2577,20,Female,Divorced,<40K,California,Dallas,Gold,Inactive
7fc47670,Customer_2578,20,Male,Single,<40K,Illinois,Los Angeles,Silver,Active
4e0dd5ae,Customer_2579,28,Female,Married,<40K,Texas,Houston,Silver,Active
e379bb84,Customer_2580,46,Female,Single,80K-100K,California,Los Angeles,Silver,Inactive
8f3c904d,Customer_2581,61,Male,Divorced,60K-80K,California,Houston,Bronze,Active
80bf0935,Customer_2582,67,Female,Single,60K-80K,Texas,Miami,Gold,Inactive
75c747e7,Customer_2583,22,Male,Single,60K-80K,California,Dallas,Silver,Inactive
5b838e34,Customer_2584,69,Male,Divorced,60K-80K,New York,Los Angeles,Silver,Active
605ac9b1,Customer_2585,64,Male,Divorced,80K-100K,New York,Chicago,Gold,Active
a61f663e,Customer_2586,56,Male,Married,80K-100K,Texas,Houston,Silver,Inactive
f1c97a88,Customer_2587,22,Female,Married,40K-60K,Texas,Miami,Bronze,Inactive
18371efb,Customer_2588,20,Male,Married,60K-80K,California,Miami,Silver,Inactive
3dd67ef2,Customer_2589,56,Male,Single,80K-100K,Florida,Houston,Gold,Active
c6c05383,Customer_2590,72,Male,Married,<40K,Florida,Miami,Bronze,Inactive
29aa9002,Customer_2591,30,Male,Married,80K-100K,Texas,Dallas,Gold,Inactive
e04d50b8,Customer_2592,31,Male,Single,<40K,California,Dallas,Bronze,Inactive
22d7721d,Customer_2593,70,Male,Single,40K-60K,New York,Houston,Gold,Inactive
ec4f18a3,Customer_2594,54,Female,Divorced,<40K,Florida,Miami,Bronze,Inactive
9c7e646c,Customer_2595,44,Male,Married,<40K,California,Houston,Gold,Active
cf97d608,Customer_2596,28,Female,Divorced,40K-60K,Florida,Chicago,Gold,Active
7ad89cb3,Customer_2597,73,Female,Divorced,60K-80K,New York,Houston,Silver,Active
5f491bb8,Customer_2598,19,Male,Divorced,80K-100K,Illinois,Miami,Silver,Inactive
9538e872,Customer_2599,37,Male,Married,>100K,California,Chicago,Bronze,Inactive
8bc9bb93,Customer_2600,66,Female,Married,80K-100K,New York,Los Angeles,Bronze,Active
028e25ef,Customer_2601,74,Female,Single,80K-100K,California,Los Angeles,Bronze,Active
0d1b8b8c,Customer_2602,45,Male,Single,60K-80K,California,Dallas,Bronze,Active
54133e00,Customer_2603,39,Female,Married,>100K,Illinois,Miami,Gold,Inactive
5f04560b,Customer_2604,70,Female,Divorced,>100K,California,Chicago,Bronze,Inactive
26de35e8,Customer_2605,29,Male,Married,<40K,New York,Miami,Gold,Inactive
d045e13b,Customer_2606,31,Female,Divorced,<40K,Texas,Dallas,Silver,Inactive
dab8a137,Customer_2607,61,Male,Divorced,40K-60K,New York,Houston,Gold,Active
